id,card01,card02,card03,card04,card05,card06,card07,card08,card09,card10,card11,card12,sub
908,7069.14,0,37,658.44,0,0.15,0,335.45,58.94,106.1,208.7,5664.36,0
909,6857.77,0,127.04,293.05,33.5,40.55,0,413.4,61.08,131.6,109.4,5648.15,1000
916,9308.75,0,185.22,784.6,0,0,0,209.92,53.2,61.2,930.8,7083.81,0
917,8161.74,20,253.2,726.06,27.7,0,0,211.66,83.46,53.41,799.38,5986.87,0
928,7743.45,0,41.9,909.59,0,0,0,12.9,11.46,93.1,1227.7,5446.8,0
929,8932.49,0,158.8,765.42,86.5,94.2,0,679.1,61.62,127.2,1140.8,5818.85,0
932,6893.72,0,46.7,694.22,0,4.5,0,128,43.62,46.6,510,5420.08,1000
933,8019.45,0,63.7,745.01,6,50.6,0,687.4,171.12,166.8,455.6,5673.22,1500
936,12697.93,0,169.8,679.81,20.5,4.5,0,107.9,125.64,213.1,1456.6,9920.08,0
937,10155.33,0,344.8,889.97,286.2,288.45,0,207.5,129.06,194.5,995.5,6819.35,0
940,11027.3,11.8,405.3,530,0,0,0,615.69,62.76,227.7,1753.2,7420.85,1000
941,13791.82,0,333,195.18,2.8,122.05,0,111.1,168.48,312.5,2008.4,10538.31,1000
946,9297.72,0,139.1,285.5,357.5,43.1,0,10.8,19.5,68.59,1154.4,7219.23,0
947,6131.96,0,61.4,114.18,30.5,37.4,0,40.5,41.58,45.8,204.8,5555.8,0
948,8621.14,22.5,71.7,831.51,17,4,0,143.24,40.44,100.6,164,7226.15,0
949,8658.45,0,133,579.78,10.6,49.9,0,332.85,52.92,84,171.85,7243.55,2000
958,8933.91,5,163.3,822.79,5.5,0.35,0,165.16,110.22,170,910.7,6580.89,2000
959,15313.1,0,239.6,1545.77,5,110.6,0,1179.49,110.76,192.61,1920.95,10008.32,2000
966,8497.12,0.05,147,867.88,32.8,0,0,161.36,109.72,170.12,395.5,6612.69,1000
967,10146.04,0,322.5,543.6,16.5,20.35,0,334.03,142.82,187.57,598.9,7979.77,0
970,5629.18,1,74.6,306.57,21.7,0,152,280.58,28.6,108.5,147.4,4508.23,0
971,4532.12,0,154.8,362.37,0,3.6,76,490.6,21.48,129.3,115.2,3178.77,0
988,10953.74,9,111,1199.75,10.5,0,0,272.21,71.04,118.6,464.8,8696.84,1500
989,8520.14,0,77.8,521.66,12,0,0,289,23.16,134.15,302.65,7159.72,1000
990,11268.02,17.7,138.3,717.54,0,0,0,506.07,68.04,244.9,1049.8,8525.67,1500
991,10445.22,0,169.9,432.59,0,34.25,0,275.7,65.82,271.7,839.6,8355.66,2000
996,16157.19,39.7,441,953.57,46.5,18.7,133,731.82,51.98,176.2,1211.5,12353.22,0
997,16248.51,0,543.8,671.22,46.5,269.55,0,320,160.5,251.2,775.6,13210.14,0
998,10835.53,9.3,40.9,473.36,10.5,8,0,413.39,11.16,65.1,1393.2,8410.62,0
999,12650.19,0,476.4,666.85,53.5,162.3,0,463.69,72.84,237.3,1093.2,9424.11,0
1002,13510.57,2.8,350.3,1101.34,6.5,0.75,0,444.07,94.34,166.7,998,10345.77,0
1003,17756.16,0,504,950.87,34.8,180.8,0,546.95,177.84,176.6,750.7,14433.6,0
1006,6408.23,9.1,144.5,650.43,6.5,0,0,121.58,69.42,50.3,732.9,4623.5,0
1007,11356.13,0,240.3,1581.59,2,12.35,0,229.89,86.46,55.2,1913.2,7235.14,0
1010,3669.39,1.3,69.2,349.5,49.5,0,0,85.3,14.04,32,249.2,2819.35,0
1011,4917.21,0,124,426.91,0,32.25,0,284,67.08,43,508.7,3431.27,0
1012,8173.4,24.8,99.6,395.9,13,0,0,274.33,29.82,219.29,835.71,6280.95,1000
1013,10297.1,70.32,268.7,561.91,22,165.95,0,487.8,25.08,291,640.7,7763.64,1500
1016,10249.91,23,16.83,357.52,25.7,0,0,289.16,36.54,248.8,1136.9,8115.46,0
1017,12210.16,0,250.4,321.86,23.5,0,0,148.3,77.16,282.7,1279.3,9826.94,0
1020,8635.88,0,133,704.13,30,0,0,503.6,19.44,63.5,1239.7,5942.51,0
1021,9676.38,0,221,700.76,16.9,69.35,0,289.9,7.2,133.7,602.6,7634.97,0
1024,7152.76,0.03,239.3,489.82,20.2,12.8,0,278.26,48.84,192.5,236.2,5634.81,0
1025,6829.04,0,146,255.91,0,22.65,0,287.2,54.72,189.3,282.9,5590.36,0
1030,8337.64,0,350.7,574.19,59.2,7,0,522.4,27.34,201.7,117.4,6477.71,0
1031,33.3,0,0,0,0,2,0,0,0,0,0,31.3,0
1036,10722.98,54.7,47.6,923.02,12,0,0,186.96,4.02,208.49,926.38,8359.81,1000
1037,11425.29,0,221.6,302.83,0,72.35,0,94.8,47.4,180.4,799.72,9706.19,1000
1040,9380.92,1.6,27.7,735.9,0,0,0,248.7,35.4,81.2,926.82,7323.6,1500
1041,11065.19,0,154.1,309.92,0,32.25,0,160.5,121.92,106.7,622.6,9557.2,1500
1050,6796.76,0,23.7,786.19,46.2,0,0,86.35,17.64,52.53,237.5,5546.65,1000
1051,8157.7,0,45.5,748.77,5.6,67.3,15.1,831.55,59.52,62.9,180.2,6141.26,0
1054,7077.65,0,0,963.32,0,0,0,70.2,28.98,53,431.8,5530.35,0
1055,8742.54,0,52.9,1048.27,0,66.6,0,671.6,69.42,53,591.3,6189.45,0
1070,9543.81,4.7,107.6,557.99,63.5,0,0,196.64,16.54,97.48,847.66,7651.7,0
1071,11039.91,0,193.2,583.03,7.9,29.7,0,60.5,35.22,66.8,1196.2,8867.36,0
1082,11454.36,0,210.2,1292,18.2,0,0,87.45,97.68,60.1,1870.38,7818.35,0
1083,14260.65,0,117.6,883.14,0,158.05,0,132,167.52,102.2,2060.62,10639.52,0
1084,7464.42,0,66.2,834.36,15,0,0,162.95,78.12,79.3,482.5,5745.99,0
1085,9431.1,0,103.6,744.91,35.7,18.85,0,230.55,77.94,102.21,296.05,7821.29,0
1098,9435.71,15.5,95.9,743.03,32,0.5,0,97.56,16.44,165.4,613,7656.38,0
1099,12071.79,0,216.4,351.06,5.1,13,0,266.23,164.82,339.5,742,9973.68,0
1102,9833.55,20.3,67.76,571.5,0,0.3,0,598.8,0.12,96.5,474.6,8003.67,0
1103,10773.64,0,269.8,464.42,25,45.25,0,103.93,34.56,42.7,908.1,8879.88,0
1108,6435.53,0,4,466.4,6.5,0,0,183.5,0,126.8,740.2,4908.13,0
1109,4639.21,0,102.4,351.11,30,26.75,0,82.7,0,110.9,264.6,3670.75,0
1110,12890.33,26.31,334.8,1073.9,235.7,0,0,345.56,0,166.43,1239.2,9468.43,0
1111,11386.84,0,369.34,387.02,0,29.6,0,168.2,0,134.1,1271.6,9026.98,0
1118,9204.17,5.3,91.4,642.52,12.5,0,0,195.3,0,64.8,800.8,7391.55,0
1119,8317.81,0,116.1,613.21,0,4.8,0,374.5,0,84.1,606.4,6518.7,0
1124,13322.69,0,252.5,987.32,202.7,6,0,88.89,0,140.6,971.2,10673.48,1000
1125,11673.98,0,376.02,498.97,33,92.55,0,152.3,0,95.2,1129.5,9296.44,1500
1132,7963.48,4,58.9,681.81,42.5,25,0,163.34,11.96,82,394.16,6499.81,1000
1133,8637.03,0,128.5,829.94,4.4,36.55,0,161.4,10.2,189.5,443.9,6832.64,1500
1136,8749.6,0,77.5,341.24,22.7,0,0,292,0,164.1,1126.3,6725.76,0
1137,6985.31,0,204,431.55,10,69.4,0,90,0,166.1,780,5234.26,0
1138,8218.3,1.4,27.7,461.3,32.5,0,0,102.1,42.84,67.01,828.7,6654.75,1000
1139,10169.39,0,168.2,479.42,14.4,56.45,0,100.9,45.42,207.7,841.9,8255,1000
1142,7181.93,0,119.8,566.03,6.5,2.6,0,229.81,81.52,168.04,328.3,5679.33,0
1143,5652.82,0,320.2,340.63,15,13.55,0,86.3,53.34,162.2,181.3,4480.3,0
1154,6434.33,0,70.2,684.18,20.5,0,0,222.52,53.22,76,862.1,4445.61,0
1155,797.94,0,0,31.1,0,0,0,100.3,27.24,27.3,79.4,532.6,0
1170,7229.72,0,4.1,340.37,25.3,11.5,0,173.2,22.26,28.7,972.3,5651.99,0
1171,6350.23,0,146,302.46,32.6,29.95,0,98.5,30.98,82.35,483.3,5144.09,0
1172,13712.59,0,131,629.24,0,0,0,138.2,51.9,73,1358.5,11330.75,0
1173,11714.64,0,248.7,443.39,0,94.92,0,141.25,136.86,119.8,1363.2,9166.52,0
1174,12202.79,0,0.8,1818.08,55,15,0,151.27,60.3,123.61,768,9210.73,0
1175,10083.9,0,53.7,320.1,10.8,45.2,0,125.89,96.78,165.2,565.6,8700.63,0
1182,9396.54,0,71.5,712.78,59.83,0,0,302.84,60.24,120.7,863.1,7205.55,0
1183,13425.66,0,190.9,574.79,5,7.05,0,338.86,54.42,143.5,306.6,11804.54,1000
1184,10986.2,0,410.6,789.15,6.6,0,0,417.84,48.6,90.29,546.1,8677.02,0
1185,10523.2,0,626.8,723.2,15,36.65,0,334.55,73.98,88.73,307.8,8316.49,0
1186,11133.58,4.2,65.9,667.83,91.29,0,0,231.98,39.54,114.3,1269.7,8648.84,0
1187,13759.75,0,180.86,490.52,32.5,53.95,0,230.9,67.08,118.6,914.9,11670.44,0
1192,7578.59,0,29.8,287.73,10.5,0,0,138,41.66,141.2,1366.28,5563.42,0
1193,8904.05,0,310.3,361.01,15,17,0,109.2,64.32,123.1,855.6,7048.52,0
1196,12521.46,0,113.3,715.39,82.6,0,0,229.97,38.1,235.2,1256.7,9850.2,1500
1197,14435.23,0,462.01,664.15,17,102.25,0,678.63,123,186.4,1256.4,10945.39,2000
1200,13109.32,0,0,1554.93,62,0,0,174.27,11.1,148.6,737.27,10421.15,0
1201,10993.88,0,128.7,669.77,33,38.55,0,173.4,36,147.28,518.02,9249.16,0
1202,7979.02,0,216.9,695.21,50,0.6,0,365.44,63,178.25,241.3,6168.32,1000
1203,7246.33,0,71.1,604.15,17,1.5,73,695.15,89.46,169.8,340.4,5184.77,2000
1218,13795.26,0,41,821.99,32.75,4.22,0,296.42,49.26,121.4,1927.8,10500.42,0
1219,12257.65,0,96.2,783.13,82.9,73.9,0,248.66,60.54,109.1,1125.4,9677.82,0
1222,13571.31,0,77.8,1204.19,224.1,4.03,0,315.83,35.12,100.29,1192.1,10417.85,0
1223,11503.02,400.22,350.9,570.02,21.9,51.65,0,255.43,18,247,1065.2,8522.7,0
1226,6895.28,0,161.01,938.59,11.5,0,0,53.8,43.28,56.5,204,5426.6,0
1227,8317.54,0,77.8,772.88,54,41.4,9.9,380.1,46.86,127.55,195.8,6611.25,0
1228,12787.39,8,204.2,319.41,90,1.5,0,807.1,0,97.4,1671.6,9588.18,0
1229,17320.64,0,75.3,708.21,85.7,385.6,0,669.81,0,33.2,1187.8,14175.02,0
1236,10412.7,0.02,90.2,983.89,0,0,0,160.1,84.96,46.2,963.1,8084.23,0
1237,8340.9,20,112.8,1020.68,0,34.6,0,296.85,36.36,99.8,908.84,5810.97,0
1242,15709.17,0,595.6,895.36,28,0,0,137.32,92.94,179.1,1548.6,12232.25,0
1243,21127.55,0,965.4,805.74,114,213.7,0,358.7,300.9,236.6,2943.8,15188.71,0
1248,17111.32,0,871.2,900.75,107,0,0,353.6,46.26,161.2,2081.6,12589.71,0
1249,18941.54,0,679.8,1029.59,40,276.25,0,563.7,153.54,170,2248.1,13780.56,0
1254,8186.08,0,67.2,756.11,0,0,0,234.87,15.78,142.7,232.1,6737.32,0
1255,9851.99,0,135.8,414.31,15,27.8,0,423.2,35.58,111.9,680.8,8007.6,0
1258,9993.83,0,228.3,553.5,56,10.2,0,136.5,169.2,208.8,531.2,8100.13,1000
1259,7098.52,0,247.7,530.55,4,91.5,0,291.8,138.64,213.3,229,5352.03,0
1260,8336.58,0,82.5,1034.46,130.5,2.2,0,128.26,33.52,214.6,384.3,6326.24,2000
1261,6682.18,0,82.3,477,0,63.65,0,300.6,38.34,191.3,118.5,5410.49,1500
1264,10290.08,0,138,755.4,49,0,0,237.2,80.38,195.83,724.8,8109.47,0
1265,11606.01,0,226.4,789.23,5.5,48.2,16,426.1,133.44,247.7,631.1,9082.34,0
1266,9455.53,0,211.5,405.98,143,0,0,495.7,158.5,240.4,735.87,7064.58,0
1267,8635.14,0,272.8,475.5,15,21.5,0,341.8,174.72,343.83,455.3,6534.69,0
1278,8295.91,0,225.6,508.92,4.4,4.33,0,50.02,21.6,70.88,688.7,6721.46,0
1279,6464.49,0,171.2,332.86,8.5,0,0,284.1,27.36,63.6,898.9,4677.97,0
1286,7728.74,0,45.31,518.11,75.5,25,0,195.3,42.36,209.24,383.1,6234.82,0
1287,8382.76,0,32,913.89,3.5,63.7,0,229.75,83.16,235,1059.12,5762.64,0
1294,12563.52,0,39,964.68,6.6,2.84,0,132.78,26.1,126.3,436.3,10828.92,1000
1295,12980.69,0,90.9,1200.03,0,24.1,0,345.7,57.84,241.3,836.4,10184.42,1000
1296,11573.25,0,83,836.31,4.8,0.3,0,110.02,83.28,71.9,1334.4,9049.24,2000
1297,9219.03,0,215.84,904.16,26.2,60,0,541.4,70.74,155.5,1017.1,6228.09,2000
1300,8766.25,0,55.7,1235.52,5,7.2,0,148.3,3.78,91.75,828.9,6390.1,0
1301,9725.57,0,100.6,510.07,31.6,6,0,141.4,21.14,39,831.9,8043.86,0
1302,7798,0,3.9,1429.14,30,0,0,160.1,0.06,213.2,303.7,5657.9,0
1303,6821.32,0,26.4,225.48,21.6,9.5,0,200.5,42.84,43.7,563.8,5687.5,0
1308,10536.65,0,77.6,764.74,0,2.8,0,154.73,31.68,80.9,1742.7,7681.5,0
1309,11330.66,0,405.4,519.49,57.2,17.35,0,276.95,104.46,101.9,2082.7,7765.21,0
1312,5745.41,0,267.6,254.56,2.2,0,0,115.7,0,15.7,1136.4,3953.25,1000
1313,419.15,0,6.9,16.8,0,7.75,0,6,0,1.4,48.3,332,1000
1328,12468.56,0,130.5,1153.7,35.15,36.5,0,293.05,34.44,43.1,1581.7,9160.42,0
1329,11762.08,0,325.9,791.91,11.45,42.2,0,597.03,29.16,91.7,1024.4,8848.33,0
1330,5985.8,0,23.3,374.21,44.88,0,0,143.36,13.8,41.3,882.41,4462.54,0
1331,1307.76,0,0,111.6,0,0,0,88.9,7.86,43.9,187.4,868.1,0
1332,9552.85,0,319.9,255.73,0,0,0,473.89,0,28.2,1524,6951.13,0
1333,16577.12,0,0,201.14,124,205.25,0,1.5,0,43.4,1500,14501.83,0
1334,8039.63,0,139.1,508.36,5.55,28,0,242.05,18.6,187.91,283.69,6626.37,0
1335,7881.07,0,85.85,432.28,15,37.5,0,515.3,60.54,151.9,180.9,6401.8,2000
1338,11582.02,0,849.1,731.39,25.6,0,0,277.56,8.04,64,1175.2,8451.13,0
1339,9447.74,0,1081.3,447.6,12.4,127.45,0,250.8,37.62,35.3,621.8,6833.47,0
1342,7629.56,0,11,477.72,29.1,6,0,511.56,0,76.9,359.8,6157.48,0
1343,7003.12,0,23.2,577.63,0,7.05,0,805.83,14.22,109.4,255.9,5209.89,0
1348,7642.85,0,60.8,598.57,0,6,0,90.76,32.82,87.3,1001.2,5765.4,0
1349,5499.36,0,164.4,484.36,0,7.5,0,174.4,74.28,59.2,736.7,3798.52,0
1360,8365.65,0,118.1,772.43,2.2,0,0,172.12,23.58,53.9,607.6,6615.72,0
1361,10730.41,0,95.5,961,21.8,16.4,0,514.9,105.46,171.65,680.5,8163.2,0
1366,10035.22,2.8,27.7,884.95,0,4.5,0,143,28.2,152.7,1064.74,7726.63,0
1367,10454.89,0,176.6,1052.31,11.1,23.3,0,602.32,45.06,233.7,689.05,7621.45,0
1378,8582.84,0.01,165.5,729.33,41,0,0,364.75,61.4,251.68,299.3,6669.87,0
1379,8809.83,0,121.3,280.32,0,60.15,0,236.75,24.48,204.6,319.4,7562.83,0
1382,10430.31,40,29.4,1031.37,67.8,1.2,0,174.16,119.8,298.42,171.8,8496.36,0
1383,11513.7,0,84,667.08,49.9,27.5,28,155.4,88.38,222.19,299.4,9891.85,2000
1384,7536.18,15,123.4,598.52,9.13,0.7,0,67.87,61.2,73.33,983.4,5603.63,0
1385,6789.27,0,50.9,373.14,3,60.9,0,204.4,68.94,135.7,592.28,5300.01,0
1386,10085.5,0,77.83,984.27,2.93,24.8,0,176.7,40.32,121.5,1261.87,7395.28,2000
1387,10036.27,0,197.7,762.06,19.9,104.95,0,456.9,46.14,147.8,1057,7243.82,2000
1394,8240.06,0,12,456.13,28.2,42,0,400.62,10.3,93.83,183.7,7013.28,0
1395,6288.23,0,45.9,186.07,6.5,5.5,0,534.2,12.1,110.56,181.35,5206.05,0
1406,14386.31,1.2,102.1,1029.33,98.3,13,0,201.1,73.44,182.8,1589.4,11095.64,0
1407,5892.3,0,38.4,228.7,15,50.15,0,39.5,75.6,107.3,888.7,4448.95,0
1408,10688.71,0,0,350.2,40.8,0,0,15.6,13.02,0.19,2098.6,8170.3,0
1409,13399.43,0,33.3,400.76,0,67.55,0,4.4,8.82,0,1175.3,11709.3,0
1410,10290.04,0,7.8,806.27,41.5,0,0,92.13,16.98,90.35,1527.3,7707.71,1500
1411,9461.49,0,78.6,492.22,0,6,0,67.6,44.58,140.42,1474,7158.07,1500
1416,16870.53,0,160.8,664.93,46.6,9,0,412.62,124.08,411.76,3679.53,11361.21,1000
1417,18771.38,0,185,920.41,68.1,61.2,0,526.4,38.22,462.11,3202.16,13307.78,1500
1426,10483.08,0,150.1,709.14,141.51,27.8,0,481.07,41.16,182.37,167.3,8582.63,0
1427,11720.05,0,81.94,925.94,0,39.4,0,194.8,139.86,326.74,169.4,9841.97,0
1430,6566.15,0,181,503.99,0,0,0,85.33,9.12,119.73,184.9,5482.08,0
1431,5896.16,0,130.4,498.17,15,21.55,0,133.9,10.02,127.4,194,4765.72,1000
1438,6794.21,0.01,121,525,4.4,0.3,0,239.6,78.36,155.7,475.3,5194.54,0
1439,9955.59,0,216.1,674.49,46,109.9,0,305.3,87.42,151.7,270.9,8093.78,1500
1454,6873.61,0,44.53,724.36,62,11.8,0,116,56.88,183.6,978,4696.44,0
1455,9108.64,0,248.36,871.47,58.45,25.1,0,73.7,105.72,153,1398,6174.84,0
1470,8053.93,0,477.7,641.58,80.2,0,0,59.76,0,53.15,669.1,6072.44,0
1471,5796.13,0,48.3,485.4,5,0,0,423.98,0,72.5,645.9,4115.05,0
1474,8610.54,0,91.8,768.02,0,51,0,142.94,8.34,214.7,651.9,6681.84,0
1475,10985.6,0,115.1,817.84,18.3,5.4,0,329.91,12.66,192.81,1275.3,8218.28,0
1498,5690.71,0,79.3,542.81,72.8,21.15,0,188.1,31.2,115.31,283.3,4356.74,1000
1499,4128.66,1.8,61.8,311.99,21.2,58.15,0,81.1,49.2,79.9,152.6,3310.92,0
1500,10288.42,0,117.3,719.2,21.15,24,0,292.98,16.5,113,1205.4,7778.89,1000
1501,8462.83,0,91.1,511.08,15,23.35,0,135.08,11.64,150.68,901.1,6623.8,1000
1502,12738.83,0,419.4,1066.39,160.63,0,0,228.66,20.34,135.23,820.6,9887.58,0
1503,15216.66,0,261.1,1003.85,38.5,79.15,0,443.34,37.98,140.01,614.45,12598.28,0
1506,8980.35,0,79.8,1038.24,14.2,14.5,0,257.09,25.74,60.7,558.4,6931.68,1000
1507,5190.58,0,56.2,283.42,37.7,4.6,0,165.54,34.5,104.46,561,3943.16,1000
1512,7157.28,0,10.3,1040.64,10,7.5,0,48.8,13.98,47.75,578.5,5399.81,1000
1513,6823.94,0,50.7,913.24,3.5,1.2,0,472.4,3.12,63.76,505.7,4810.32,1000
1514,6465.01,0,87,897.19,34.3,4.85,0,121.7,26.8,244.88,312.8,4735.49,1500
1515,7664.25,0,127.6,1398.63,8,39.1,0,469.4,12.06,107.8,637.13,4864.53,1500
1522,6550.58,0,169.4,467.72,38.7,4.5,0,125.06,1.74,209.59,387.9,5145.97,0
1523,6385.36,0,383,290.96,3,124.9,0,247.53,0,187.64,286.3,4862.03,0
1528,7702.33,0,51.3,1250.6,10.5,4.5,0,120.25,25.68,58.15,87.5,6093.85,2000
1529,6718,0,26.3,1260.88,5.5,23.45,0,603.1,60.96,29.33,519.33,4189.15,1000
1530,7920.45,0,40.2,912.14,68.82,4.5,0,163.9,44.46,107.61,219.8,6359.02,1000
1531,8005.36,0,25,1175.88,0,49.65,0,692.14,3.6,154.99,324.6,5579.5,2000
1536,7340.44,0,59.6,460,33.33,0,0,173.3,28.08,458.18,720.3,5407.65,0
1537,11259.37,0,50.9,1388.36,204,191.7,0,207.1,37.32,476.42,1151.7,7551.87,0
1538,8505.8,0,132.32,472.17,19.7,18.5,0,352.57,2.46,195.73,319.4,6992.95,0
1539,5814.26,0,11.3,335.26,8.5,0.3,0,255.4,3.6,225.9,255.8,4718.2,0
1540,12169.95,0.06,48.5,989.16,0,0,0,171.38,0,305.03,598,10057.82,0
1541,13175.12,96.46,394.8,440.6,0,51.55,0,107.6,0,172.52,1007.7,10903.89,0
1542,7486.87,0,252.1,915.72,10,6,0,62.46,43.74,49.55,667.7,5479.6,0
1543,9546.75,0,119.9,1042.74,28.9,4.8,0,428.66,70.32,60.32,1244.4,6546.71,0
1550,5489.9,0,205.5,343.58,2.2,0,0,345.99,98.74,261.51,65.7,4166.68,0
1551,6584.69,0,201.3,512.78,0,4.5,0,251.4,99.94,391.27,153.3,4970.2,0
1556,10086.91,0,53.2,776.61,24.3,4.5,0,258.02,26.7,92.67,753.6,8097.31,1000
1557,11196.31,0,47.2,1092.42,10,11.65,0,1331.1,26.88,161.25,902,7613.81,2000
1562,8075.34,0,195.3,684.14,38.2,4.2,0,76.56,33.12,80.83,1000.5,5962.49,0
1563,9854.4,0,195.5,1300.98,18.6,17.6,0,505.1,25.38,213.56,1017.7,6559.98,0
1582,6531.71,0,20.3,249.98,23,0,0,59.65,15.06,118.01,642,5403.71,0
1583,3438.22,0,12,119.73,0,0,0,117,17.88,31.07,251.4,2889.14,2000
1584,9625.78,0,35.1,1267.53,1.83,1.33,0,240.54,29.82,74.81,332.34,7642.48,1000
1585,11201.32,0,59.1,1320.64,0,58.5,0,1247.33,29.52,70.42,959.57,7456.24,1000
1590,9627.56,14,65.4,895.3,33.7,0.8,0,132.59,24.9,93.89,1064.9,7302.08,0
1591,10000.66,0,246.3,797.79,27.1,8.5,0,580.4,41.58,97.73,843.55,7357.71,0
1594,8604.3,0,112.3,598.02,22.8,0,0,124.14,39.66,128.6,1611.06,5967.72,0
1595,6246.21,0,238,599.58,0,49.5,0,242.2,61.44,118.38,1082.7,3854.41,0
1598,10189.4,0,226.3,392.11,7.5,0,8,183,25.44,299.35,1196.5,7851.2,0
1599,7466.12,0,276,477.45,0,88.65,0,308.8,43.44,301.01,1068.63,4902.14,0
1602,10927.9,0,184.4,587.52,15,0,0,140.47,26.1,39.31,1620.4,8314.7,0
1603,10052.68,0,327.7,574.5,34,277.6,0,357.3,36.48,79.12,1648.9,6717.08,0
1604,6302.64,0.16,157.5,434.82,0,0,0,232.3,117.96,167.4,1143.1,4049.4,0
1605,4033.66,0,117.8,288.45,0,17.85,0,119.5,145.32,129.5,339.3,2875.94,0
1610,5722.46,0,20.9,350.97,4.4,0,0,424.45,89.04,131,82.1,4619.6,0
1611,5230.78,0,69.4,272.22,21,25.05,0,373.9,101.22,113.1,79.3,4175.59,0
1612,8267.24,0,142.4,643.35,12.2,0,0,540.03,143.06,172.58,363.3,6250.32,0
1613,9186.02,0,81.5,823.56,5,16.1,0,236.1,113.4,252.47,247,7410.89,0
1614,9561.94,0,60.6,852.04,10,27.1,0,184.74,39.1,135.4,778.6,7474.36,1000
1615,9140.63,0,202.5,811.56,38.88,18.45,0,374.5,111.48,238.13,544.1,6801.03,0
1620,8509.85,0,190.3,1001.38,0,0,0,134.9,31.92,63.6,756.4,6331.35,1000
1621,8649.37,0,289.4,462.42,8,3,0,581.6,100.74,114,839.8,6250.41,1000
1622,7471.95,0,501,412.33,117.5,0.2,0,243.45,71.46,64.4,629.7,5431.91,0
1623,7503.72,0,77.4,318.51,20.02,60.75,0,167.03,57.54,94,837.4,5871.07,0
1626,7917.61,0.02,59.7,700.97,18.2,0,0,171.4,49.8,118.76,830.2,5968.56,0
1627,5817.64,0,117.7,742.04,10.7,39.35,0,466.43,114.24,167.2,584.88,3575.1,0
1630,10178.78,0.08,48.2,574.92,68.6,0,0,384.8,35.14,209.1,617.1,8240.84,0
1631,8319.8,0,83.4,403.8,29.97,32.85,0,247.6,90.96,225,515.1,6691.12,0
1632,6767.43,0,22.2,498.29,5.5,6,0,173.57,9.5,75.2,457.8,5519.37,1000
1633,6923.18,0,211.8,190.39,5,29.75,0,165.6,24.72,60.3,368.8,5866.82,0
1642,12586.95,0,113.7,174.81,6.5,3,0,142.26,100.28,264.7,2347.4,9434.3,0
1643,13212.74,0,440.3,399.34,16,13.3,0,147.3,115.74,102.2,2393.5,9585.06,0
1648,3414.66,0,140.4,248.7,40,9.1,0,81.4,67.32,74.9,193.2,2559.64,0
1649,3161.76,0,53.2,160.06,16.5,10.8,0,128.52,28.68,95.2,375.8,2293,0
1650,5400.92,0,70.3,840.98,0,1.5,0,102.9,0,17.9,390.68,3976.66,0
1651,9384.36,20,132.3,738.66,18.7,58.4,0,90.56,9.54,92.65,545.66,7677.89,2000
1652,9454.66,0,91.4,297.1,82.68,16,0,148,39.82,172.4,1711.7,6895.56,0
1653,9970.66,0,232.7,560.45,7.5,9.4,0,162.46,108.42,118.9,1050.4,7720.43,0
1654,12929.6,0,202.5,410.93,134.25,0,0,795.62,24.14,242.7,1124.2,9995.26,0
1655,17625.03,0,933.07,493.25,14,53.45,0,475.55,102.96,195.2,1229.3,14128.25,0
1656,7949.72,0,45.1,675.66,85.6,13.7,0,122.2,21.84,94.1,727,6164.52,0
1657,5849,0,197.9,413.55,1.5,31.5,0,98.39,75.6,117.8,487.6,4425.16,0
1670,9675.28,0,276.4,553.84,25.8,1.15,0,38.8,49.86,146.7,2057.5,6525.23,0
1671,10127.23,0,269,1123.03,12.9,7.8,0,472.2,189.84,252.4,1408,6392.06,0
1672,14411.3,0,219.1,1220.54,87,24,0,228.4,26.34,66.8,2206.7,10332.42,0
1673,17218.97,0,520.9,2005.28,16.5,150.55,0,1437.63,106.18,99,2190.63,10692.3,0
1676,10492.02,0,12.4,873.62,153.03,4.7,0,173.54,21.6,67.1,802.1,8383.93,0
1677,12293.94,0,208,711.31,88,30.9,0,130.9,0,69.3,969.7,10085.83,0
1678,12781.45,0,49,451.66,23,27,0,788.46,6.42,179.3,1697.9,9558.71,0
1679,13033.4,0,119.9,321.37,4,8.5,0,350.3,151.2,216.5,1048.7,10812.93,0
1680,9545.23,0,45,988.49,3.5,0,0,650.66,5.7,66.8,496.9,7288.18,2000
1681,9150.08,0,60,321.21,0,7.9,0,99.7,1.8,86.3,433.25,8139.92,2000
1684,10144.38,0,103.7,835.24,5,22.3,0,155.1,20.12,33.56,1017.4,7951.96,1500
1685,7299.89,0,0,580.04,19,3.45,0,303.9,0,68.4,1130.43,5194.67,1500
1688,12559.21,0.01,138.3,969.1,19.83,9,0,207.9,27.42,66.1,961.7,10159.85,0
1689,11587.29,0,137.3,845.53,26,14.65,0,305.9,29.46,122.7,1170.7,8935.05,0
1694,11173.98,0,221.1,1053.49,76.2,11.6,3,292.24,35.58,164.9,1197.2,8118.67,0
1695,13664.89,0,697.3,718.86,25.5,106,0,1518.2,217.02,300.2,1225.6,8856.21,0
1698,10038.92,0,151.8,1002.62,13,0,3,277.28,24.2,131.9,1039.7,7395.42,0
1699,11056,0,351.3,927.42,3,56.55,0,1072.2,42.18,176.7,873.5,7553.15,0
1712,7122.71,0,121.56,981.58,10.3,28.9,0,234.45,213.32,152.81,560.4,4819.39,0
1713,8251.53,0,206.7,660.06,25,58.1,0,261.4,190.62,209.6,526.8,6113.25,0
